agency,sku,date,volume,price_regular,price_actual,promotions,soda_volume,industry_volume,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,avg_max_temp,avg_population_2017,avg_yearly_household_income_2017,timeseries,discount_in_percent
Agency_02,SKU_11,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.21463415,3137874,240809,257,0.0
Agency_21,SKU_04,2016-02-01,25.8795,2086.986959,1823.131716,263.855243,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.88117647,26635,130092,258,12.642879336746253
Agency_24,SKU_04,2016-02-01,49.0752,2092.04748,1839.925589,252.121891,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.88117647,42122,93027,259,12.05144211162932
Agency_33,SKU_18,2016-02-01,9.306,1459.012573,1400.010638,59.001935,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,30.51666667,39719,91375,260,4.043963437455587
Agency_57,SKU_23,2016-02-01,9.0,4199.80275,2557.638,1642.16475,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,2212416,187351,261,39.10099706468357
Agency_02,SKU_12,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.21463415,3137874,240809,262,0.0
Agency_50,SKU_01,2016-02-01,1391.256,1369.40786,1261.337927,108.069933,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,2057678,144594,263,7.891727231651789
Agency_35,SKU_03,2016-02-01,1.269,1473.550532,1434.394947,39.155585,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.43846154,14138,93105,264,2.657227163214787
Agency_02,SKU_31,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.21463415,3137874,240809,265,0.0
Agency_57,SKU_17,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,2212416,187351,266,0.0
Agency_19,SKU_01,2016-02-01,13.716,1442.833333,1363.004033,79.8293,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,48146,122042,267,5.532815064233064
Agency_02,SKU_34,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.21463415,3137874,240809,268,0.0
Agency_50,SKU_02,2016-02-01,9585.435,1423.991317,1099.455936,324.535381,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,2057678,144594,269,22.79054493700961
Agency_19,SKU_02,2016-02-01,41.688,1440.950129,1312.533032,128.417097,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,48146,122042,270,8.911973732853596
Agency_20,SKU_23,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,1825752,102317,271,0.0
Agency_50,SKU_05,2016-02-01,3398.7135,1540.984646,1381.512841,159.471805,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,2057678,144594,272,10.348695258836472
Agency_10,SKU_01,2016-02-01,2243.484,1451.166538,1199.562514,251.604024,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,28.33333333,1716027,117463,273,17.33805303606029
Agency_19,SKU_05,2016-02-01,103.4541,1614.70265,1445.685891,169.016759,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,48146,122042,274,10.467361219726742
Agency_02,SKU_04,2016-02-01,2519.577,2097.175253,1915.865459,181.309794,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.21463415,3137874,240809,275,8.645428832933115
Agency_21,SKU_03,2016-02-01,33.1632,1469.219922,1360.553728,108.666194,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.88117647,26635,130092,276,7.3961829929501866
Agency_04,SKU_01,2016-02-01,18.144,1472.375767,1440.769172,31.606595,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.83589744,50753,117957,277,2.146639173802702
Agency_24,SKU_03,2016-02-01,1.0998,1468.085107,1312.579787,155.50532,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.88117647,42122,93027,278,10.592391357866966
Agency_30,SKU_02,2016-02-01,135.756,1421.571408,1327.118894,94.452514,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,1094349,247220,279,6.644232816477692
Agency_04,SKU_02,2016-02-01,2.052,1477.348214,1359.285714,118.0625,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.83589744,50753,117957,280,7.991514720848337
Agency_10,SKU_02,2016-02-01,177.66,1453.487168,1334.344006,119.143162,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,28.33333333,1716027,117463,281,8.197056336172622
Agency_20,SKU_04,2016-02-01,1755.4605,2130.579335,1897.325842,233.253493,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,1825752,102317,282,10.947890518237848
Agency_30,SKU_05,2016-02-01,291.5757,1650.463551,1569.111697,81.351854,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,1094349,247220,283,4.929030632073619
Agency_04,SKU_05,2016-02-01,0.8307,1612.5,1587.692308,24.807692,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.83589744,50753,117957,284,1.5384615193798448
Agency_10,SKU_05,2016-02-01,265.4406,1521.157123,1430.55231,90.604813,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,28.33333333,1716027,117463,285,5.956308630453029
Agency_19,SKU_04,2016-02-01,95.4027,2152.828646,1830.420342,322.408304,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,48146,122042,286,14.976031863894104
Agency_30,SKU_08,2016-02-01,108.9495,1668.789559,1532.93916,135.850399,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,1094349,247220,287,8.1406548996751
Agency_30,SKU_06,2016-02-01,4.752,1391.359375,1273.588069,117.771306,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,1094349,247220,288,8.464477842038475
Agency_30,SKU_03,2016-02-01,12281.8875,1593.489694,1251.473908,342.015786,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,1094349,247220,289,21.463319611529286
Agency_17,SKU_01,2016-02-01,109.512,1444.573694,1315.762127,128.811567,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,147910,123013,290,8.916925978578702
Agency_30,SKU_01,2016-02-01,881.604,1406.733629,1288.640187,118.093442,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,1094349,247220,291,8.39486876303289
Agency_51,SKU_01,2016-02-01,3758.94,1442.792388,1226.505197,216.287191,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.85684211,1750152,238870,292,14.99087414093011
Agency_03,SKU_01,2016-02-01,1204.956,1473.585226,1214.431093,259.154133,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.83589744,1538040,217280,293,17.5866402857109
Agency_21,SKU_21,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.88117647,26635,130092,294,0.0
Agency_30,SKU_04,2016-02-01,1928.8215,2159.83445,1938.650051,221.184399,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,1094349,247220,295,10.240803363424453
Agency_17,SKU_02,2016-02-01,969.84,1444.923709,1331.564814,113.358895,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,147910,123013,296,7.845320434146189
Agency_50,SKU_04,2016-02-01,2274.26475,2095.792651,1692.290409,403.502242,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,2057678,144594,297,19.252965783970584
Agency_04,SKU_04,2016-02-01,43.1325,2107.653521,1875.534429,232.119092,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.83589744,50753,117957,298,11.01315228937005
Agency_24,SKU_21,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.88117647,42122,93027,299,0.0
Agency_51,SKU_07,2016-02-01,9.2925,1478.82272,1477.397734,1.424986,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.85684211,1750152,238870,300,0.09635948790399976
Agency_51,SKU_04,2016-02-01,1946.394,2088.872822,1713.95283,374.919992,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.85684211,1750152,238870,301,17.948435541472136
Agency_17,SKU_05,2016-02-01,629.8623,1520.476779,1407.708485,112.768294,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,147910,123013,302,7.416640330026375
Agency_02,SKU_03,2016-02-01,14422.7775,1549.784134,1274.138862,275.645272,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.21463415,3137874,240809,303,17.786042969000995
Agency_20,SKU_03,2016-02-01,351.6822,1500.221085,1369.321399,130.899686,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,1825752,102317,304,8.725359702566772
Agency_19,SKU_08,2016-02-01,1.5336,1583.983274,1450.550176,133.433098,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,48146,122042,305,8.42389564272634
Agency_03,SKU_02,2016-02-01,449.496,1474.689188,1287.023184,187.666004,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.83589744,1538040,217280,306,12.72580049593474
Agency_23,SKU_01,2016-02-01,27.432,1372.832032,1252.398437,120.433595,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.88117647,49101,90240,307,8.772638763720222
Agency_19,SKU_03,2016-02-01,41.454,1561.715426,1129.943591,431.771835,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.27457627,48146,122042,308,27.647279895665193
Agency_51,SKU_02,2016-02-01,4004.316,1435.537917,1220.508335,215.029582,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.85684211,1750152,238870,309,14.979024897466362
Agency_03,SKU_05,2016-02-01,741.9429,1627.85237,1468.607545,159.244825,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.83589744,1538040,217280,310,9.782510253064286
Agency_23,SKU_02,2016-02-01,32.184,1372.717857,1257.308929,115.408928,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.88117647,49101,90240,311,8.407330567711846
Agency_51,SKU_05,2016-02-01,1991.316,1530.337261,1325.045592,205.291669,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.85684211,1750152,238870,312,13.414799092446591
Agency_57,SKU_01,2016-02-01,7695.7575,1412.822965,1252.745519,160.077446,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,2212416,187351,313,11.330325877028763
Agency_04,SKU_03,2016-02-01,536.364,1555.007723,1354.827004,200.180719,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.83589744,50753,117957,314,12.87329419906682
Agency_57,SKU_07,2016-02-01,128.7675,1461.504438,1370.538494,90.965944,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,2212416,187351,315,6.224130535277923
Agency_50,SKU_17,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,2057678,144594,316,0.0
Agency_47,SKU_01,2016-02-01,5.076,1450.48718,1443.453526,7.033654,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,33.63111111,32183,128574,317,0.4849166608973407
Agency_17,SKU_04,2016-02-01,270.0414,2075.483785,1814.070368,261.413417,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,147910,123013,318,12.595300377160017
Agency_50,SKU_03,2016-02-01,754.71675,1585.366774,1473.926738,111.440036,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,2057678,144594,319,7.02929049779619
Agency_05,SKU_04,2016-02-01,2726.613,2122.963142,1884.451334,238.511808,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,3044268,182944,320,11.234853930403283
Agency_29,SKU_01,2016-02-01,3.672,1423.59375,1390.567307,33.026443,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.8,28329,93614,321,2.319934531884535
Agency_29,SKU_02,2016-02-01,1.188,1404.1875,1185.125,219.0625,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.8,28329,93614,322,15.60065874393555
Agency_47,SKU_02,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,33.63111111,32183,128574,323,0.0
Agency_51,SKU_03,2016-02-01,4340.91075,1587.188533,1386.710213,200.47832,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.85684211,1750152,238870,324,12.63103379540356
Agency_29,SKU_05,2016-02-01,22.6845,1945.338425,1733.978278,211.360147,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.8,28329,93614,325,10.864955129850992
Agency_28,SKU_01,2016-02-01,17.172,1403.152027,1171.434121,231.717906,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,29.91612903,68666,133669,326,16.514098368615333
Agency_47,SKU_05,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,33.63111111,32183,128574,327,0.0
Agency_48,SKU_01,2016-02-01,2789.964,1402.009098,1324.273149,77.735949,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.85684211,1739969,210213,328,5.544610880977322
Agency_05,SKU_01,2016-02-01,10489.1775,1450.493015,1283.764718,166.728297,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,3044268,182944,329,11.494594960183244
Agency_28,SKU_02,2016-02-01,24.408,1405.793859,1223.421053,182.372806,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,29.91612903,68666,133669,330,12.972940864155529
Agency_47,SKU_04,2016-02-01,52.398,2081.55943,1912.775936,168.783494,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,33.63111111,32183,128574,331,8.108511895814573
Agency_17,SKU_03,2016-02-01,20.1348,1504.274798,1402.552817,101.721981,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,23.62352941,147910,123013,332,6.762194057578036
Agency_29,SKU_06,2016-02-01,18.576,1430.195495,847.9705668,582.2249282,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.8,28329,93614,333,40.709464561696166
Agency_28,SKU_05,2016-02-01,0.7668,1920.880282,1801.857395,119.022887,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,29.91612903,68666,133669,334,6.196267831750276
Agency_05,SKU_02,2016-02-01,1119.528,1452.465886,1299.037551,153.428335,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,3044268,182944,335,10.563300417508051
Agency_29,SKU_04,2016-02-01,27.9243,2190.394737,1942.990943,247.403794,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.8,28329,93614,336,11.294941036009256
Agency_05,SKU_05,2016-02-01,416.8836,1535.132047,1389.300948,145.831099,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,3044268,182944,337,9.499580136118414
Agency_28,SKU_06,2016-02-01,605.88,1414.050649,813.3638513,600.6867977,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,29.91612903,68666,133669,338,42.47986436163363
Agency_47,SKU_03,2016-02-01,250.7544,1571.684016,1276.156638,295.527378,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,33.63111111,32183,128574,339,18.803231119708734
Agency_51,SKU_17,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,25.85684211,1750152,238870,340,0.0
Agency_40,SKU_18,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,143299,137912,341,0.0
Agency_28,SKU_04,2016-02-01,17.0613,2201.33328,1699.45561,501.87767,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,29.91612903,68666,133669,342,22.798804459086725
Agency_29,SKU_03,2016-02-01,7.5294,1633.603275,1000.693283,632.909992,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.8,28329,93614,343,38.743188244404074
Agency_29,SKU_08,2016-02-01,3.0033,1617.977225,1486.402457,131.574768,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,26.8,28329,93614,344,8.132053156681485
Agency_47,SKU_17,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,33.63111111,32183,128574,345,0.0
Agency_40,SKU_03,2016-02-01,18.7812,1527.115839,1423.135343,103.980496,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,143299,137912,346,6.808946207256253
Agency_40,SKU_04,2016-02-01,0.0,0.0,0.0,0.0,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,27.66153846,143299,137912,347,0.0
Agency_28,SKU_08,2016-02-01,10.0962,1603.63211,1421.204538,182.427572,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,29.91612903,68666,133669,348,11.37589917677565
Agency_28,SKU_03,2016-02-01,126.5616,1652.657439,986.8410882,665.8163508,729418593,532697061,0,0,0,0,0,0,0,0,0,0,0,0,29.91612903,68666,133669,349,40.28762011339
Agency_32,SKU_14,2017-02-01,1.7955,2787.309473,2656.490526,130.818947,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.57287255,1199179,126063,0,4.69337718926484
Agency_53,SKU_04,2017-02-01,1070.3625,2312.095415,1783.315557,528.779858,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.10820915,1729177,111048,1,22.870157285442307
Agency_60,SKU_03,2017-02-01,298.32,1704.874186,1463.50508,241.369106,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,2180611,211936,2,14.157590512077821
Agency_60,SKU_23,2017-02-01,2.52,4261.294565,4087.082609,174.211956,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,2180611,211936,3,4.088240166049164
Agency_53,SKU_03,2017-02-01,414.597,1713.304483,1451.030065,262.274418,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.10820915,1729177,111048,4,15.308103177361502
Agency_53,SKU_24,2017-02-01,0.0,0.0,0.0,0.0,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.10820915,1729177,111048,5,0.0
Agency_60,SKU_01,2017-02-01,9816.765,1633.95356,1331.422707,302.530853,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,2180611,211936,6,18.51526630903757
Agency_46,SKU_01,2017-02-01,4301.964,1625.021443,1319.381095,305.640348,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,26.91359634,1709754,212229,7,18.808388610291093
Agency_60,SKU_07,2017-02-01,92.04,1583.616811,1453.821366,129.795445,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,2180611,211936,8,8.196139627871126
Agency_60,SKU_02,2017-02-01,5545.8,1635.71875,1309.621382,326.097368,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,2180611,211936,9,19.93602922262767
Agency_32,SKU_03,2017-02-01,1029.96675,1715.603352,1480.811317,234.792035,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.57287255,1199179,126063,10,13.685682924685729
Agency_60,SKU_05,2017-02-01,1569.1425,1744.586516,1495.593536,248.99298,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,2180611,211936,11,14.272320559423605
Agency_32,SKU_01,2017-02-01,1513.944,1681.813814,1402.456343,279.357471,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.57287255,1199179,126063,12,16.61048736040409
Agency_25,SKU_05,2017-02-01,575.21625,1748.775741,1468.147221,280.62852,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.80282461,53598,95032,13,16.0471416328962
Agency_46,SKU_02,2017-02-01,4903.416,1627.942092,1311.013283,316.928809,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,26.91359634,1709754,212229,14,19.468064039712782
Agency_25,SKU_04,2017-02-01,10.455,2287.164706,1922.393543,364.771163,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.80282461,53598,95032,15,15.948618044126116
Agency_46,SKU_05,2017-02-01,4209.9225,1749.419499,1504.192757,245.226742,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,26.91359634,1709754,212229,16,14.017606534063217
Agency_32,SKU_02,2017-02-01,2357.64,1681.684258,1413.425693,268.258565,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.57287255,1199179,126063,17,15.951779516508978
Agency_32,SKU_04,2017-02-01,1820.89125,2228.778264,1961.766849,267.011415,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.57287255,1199179,126063,18,11.980169553555912
Agency_03,SKU_32,2017-02-01,1.785,2424.494118,2190.686975,233.807143,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,28.53662518,1538040,217280,19,9.643543420632048
Agency_37,SKU_04,2017-02-01,27.1575,2285.222542,1718.052982,567.16956,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,30.04820411,32769,96761,20,24.819007758588793
Agency_32,SKU_05,2017-02-01,3082.50375,1797.54481,1556.95343,240.59138,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.57287255,1199179,126063,21,13.384444085151902
Agency_53,SKU_15,2017-02-01,4.8735,2766.01373,2610.848513,155.165217,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.10820915,1729177,111048,22,5.609705234543431
Agency_53,SKU_01,2017-02-01,4338.144,1682.261932,1317.137691,365.124241,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.10820915,1729177,111048,23,21.704363277478002
Agency_37,SKU_18,2017-02-01,2.5425,1557.188496,1417.165487,140.023009,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,30.04820411,32769,96761,24,8.992039779364001
Agency_36,SKU_22,2017-02-01,11.628,1875.338429,1751.285991,124.052438,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,22.50187831,13110,94238,25,6.614936060695421
Agency_53,SKU_07,2017-02-01,5.7525,1318.882159,1287.646298,31.235861,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.10820915,1729177,111048,26,2.3683587488728777
Agency_25,SKU_03,2017-02-01,5.9325,1675.947914,1180.041088,495.906826,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.80282461,53598,95032,27,29.589632342237575
Agency_01,SKU_03,2017-02-01,14.15325,1626.418896,1461.135287,165.283609,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,23.43324882,153733,120207,28,10.162425523123042
Agency_53,SKU_02,2017-02-01,7525.44,1682.280203,1248.987046,433.293157,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.10820915,1729177,111048,29,25.756301252746773
Agency_36,SKU_04,2017-02-01,9.435,2300.264786,1824.304292,475.960494,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,22.50187831,13110,94238,30,20.691552420261235
Agency_01,SKU_04,2017-02-01,67.065,2347.835395,2054.766026,293.069369,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,23.43324882,153733,120207,31,12.482534747713862
Agency_03,SKU_04,2017-02-01,992.3325,2330.938889,2001.096192,329.842697,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,28.53662518,1538040,217280,32,14.150636833791312
Agency_03,SKU_03,2017-02-01,8920.4475,1684.623899,1382.345259,302.27864,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,28.53662518,1538040,217280,33,17.943390223742757
Agency_53,SKU_05,2017-02-01,6725.115,1820.079332,1441.418288,378.661044,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.10820915,1729177,111048,34,20.80464501423172
Agency_46,SKU_04,2017-02-01,2834.58,2195.036167,1826.218015,368.818152,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,26.91359634,1709754,212229,35,16.802372441273764
Agency_33,SKU_04,2017-02-01,34.2975,2336.347846,1885.225257,451.122589,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,27.60833333,39719,91375,36,19.308879445000244
Agency_58,SKU_17,2017-02-01,6.71175,2864.055308,2536.404996,327.650312,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,1620969,105857,37,11.4400832653194
Agency_33,SKU_03,2017-02-01,6.86475,1668.9941,1459.174041,209.820059,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,27.60833333,39719,91375,38,12.571647736801467
Agency_12,SKU_01,2017-02-01,10609.5975,1647.790693,1270.389191,377.401502,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,1596955,205376,39,22.903485473200206
Agency_60,SKU_04,2017-02-01,1328.10375,2256.390842,1960.784411,295.606431,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,2180611,211936,40,13.100852276903542
Agency_33,SKU_18,2017-02-01,7.9665,1625.380343,1446.53521,178.845133,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,27.60833333,39719,91375,41,11.003278941463117
Agency_12,SKU_07,2017-02-01,7.08,1636.230508,1507.378919,128.851589,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,1596955,205376,42,7.874904444698203
Agency_25,SKU_21,2017-02-01,0.09585,1857.042254,1519.366198,337.676056,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,29.80282461,53598,95032,43,18.183541880786954
Agency_12,SKU_02,2017-02-01,7171.632,1646.377806,1275.008171,371.369635,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,1596955,205376,44,22.556768783361502
Agency_12,SKU_05,2017-02-01,2433.21,1771.086828,1412.475623,358.611205,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,25.24265696,1596955,205376,45,20.24808718186684
Agency_36,SKU_03,2017-02-01,6.86475,1654.104228,1463.19174,190.912488,850913048,530252010,0,0,0,0,0,0,0,0,0,0,0,0,22.50187831,13110,94238,46,11.541744756364894
